"STATION","NAME","DATE","AWND","PGTM","PRCP","SNOW","TAVG","TMAX","TMIN","WDF2","WDF5","WSF2","WSF5","WT01","WT02","WT03","WT04","WT05","WT06","WT08","WT09"
"USW00014739","BOSTON, MA US","2017-04-06","14.32",,"1.36","0.0","39","53","37","   50","   40","25.1","31.1","    1",,"    1",,,,,
"USW00014739","BOSTON, MA US","2017-04-07","16.78",,"0.00","0.0","48","54","41","  220","  220","33.1","40.0",,,,,,,,
"USW00014739","BOSTON, MA US","2017-04-08","16.11",,"0.00","0.0","43","49","38","  290","  290","25.9","34.0",,,,,,,,
"USW00014739","BOSTON, MA US","2017-04-09","9.62",,"0.00","0.0","51","66","40","  270","  260","21.0","23.9",,,,,,,,
"USW00014739","BOSTON, MA US","2017-04-10","12.30",,"0.00","0.0","59","76","44","  210","  220","23.9","30.0",,,,,,,,
"USW00014739","BOSTON, MA US","2017-04-11","11.18",,"0.00","0.0","64","84","52","  220","  200","18.1","23.0",,,,,,,,
"USW00014739","BOSTON, MA US","2017-04-12","7.83",,"0.02","0.0","55","60","48","  290","  300","18.1","25.9","    1",,,,,,,
"USW00014739","BOSTON, MA US","2017-04-13","11.18",,"0.00","0.0","53","59","45","  340","  330","21.9","30.0",,,,,,,,
"USW00014739","BOSTON, MA US","2017-04-14","9.40",,"0.00","0.0","51","60","44","  110","  120","17.0","21.0",,,,,,,,
"USW00014739","BOSTON, MA US","2017-04-15","15.88",,"0.00","0.0","54","70","42","  220","  220","31.1","38.9",,,,,,,,
"USW00014739","BOSTON, MA US","2017-04-16","17.67",,"0.00","0.0","69","86","57","  250","  250","31.1","38.0",,,,,,,,
"USW00014739","BOSTON, MA US","2017-04-17","14.32",,"0.00","0.0","70","75","49","  310","  280","25.9","35.1",,,,,,,,
"USW00014739","BOSTON, MA US","2017-04-18","13.42",,"0.00","0.0","49","51","39","   80","   90","21.0","23.9",,,,,,,,
"USW00014739","BOSTON, MA US","2017-04-19","12.53",,"0.07","0.0","45","56","39","  180","  180","23.0","27.1","    1",,,,,,,
"USW00014739","BOSTON, MA US","2017-04-20","10.07",,"0.01","0.0","48","55","44","   90","   80","18.1","21.9","    1","    1",,,,,,
"USW00014739","BOSTON, MA US","2017-04-21","14.32",,"0.51","0.0","45","45","44","  100","  100","21.0","25.1","    1",,,,,,,
"USW00014739","BOSTON, MA US","2017-04-22","8.95",,"0.05","0.0","44","45","43","   30","   30","16.1","19.0","    1",,,,,,,
"USW00014739","BOSTON, MA US","2017-04-23","11.86",,"0.00","0.0","47","58","41","  180","  220","23.0","27.1",,,,,,,,
"USW00014739","BOSTON, MA US","2017-04-24","8.50",,"0.00","0.0","53","64","45","  160","  110","15.0","19.0",,,,,,,,
"USW00014739","BOSTON, MA US","2017-04-25","15.88",,"0.89","0.0","49","50","45","   40","   40","25.1","31.1","    1",,,,,,,
"USW00014739","BOSTON, MA US","2017-04-26","10.07",,"0.56","0.0","50","56","45","   30","   30","21.0","23.9","    1","    1",,,,,,
"USW00014739","BOSTON, MA US","2017-04-27","6.71",,"0.00","0.0","53","59","50","   90","   80","14.1","16.1","    1","    1",,,,,,
"USW00014739","BOSTON, MA US","2017-04-28","7.61",,"0.01","0.0","63","82","51","  240","  220","17.0","21.9","    1","    1",,,,,,
"USW00014739","BOSTON, MA US","2017-04-29","13.20",,"0.00","0.0","73","84","59","  270","  290","32.0","44.1",,,,,,,,
"USW00014739","BOSTON, MA US","2017-04-30","11.63",,"0.01","0.0","55","64","45","  110","  330","19.9","27.1",,,"    1",,,,,
"USW00014739","BOSTON, MA US","2017-05-01","9.17",,"0.00","0.0","47","48","45","  340","  340","15.0","18.1","    1",,,,,,,
"USW00014739","BOSTON, MA US","2017-05-02","8.05",,"0.19","0.0","49","66","44","  280","  260","28.0","35.1","    1",,"    1",,,,,
"USW00014739","BOSTON, MA US","2017-05-03","14.76",,"0.00","0.0","56","64","49","  290","  310","25.1","36.0",,,,,,,,
"USW00014739","BOSTON, MA US","2017-05-04","11.86",,"0.00","0.0","51","56","46","  110","  100","23.9","27.1",,,,,,,,
"USW00014739","BOSTON, MA US","2017-05-05","11.41",,"0.64","0.0","49","51","47","   60","   50","23.0","27.1","    1","    1",,,,,,
"USW00014739","BOSTON, MA US","2017-05-06","10.74",,"0.10","0.0","56","65","49","  140","  160","23.9","30.0","    1","    1",,,,,,
"USW00014739","BOSTON, MA US","2017-05-07","15.66",,"0.00","0.0","58","64","50","  170","  160","25.1","34.0",,,,,,,,
"USW00014739","BOSTON, MA US","2017-05-08","13.42",,"0.00","0.0","50","55","44","  220","  230","23.9","29.1",,,,,,,,
"USW00014739","BOSTON, MA US","2017-05-09","7.38",,"0.00","0.0","47","52","42","  110","  120","16.1","19.0",,,,,,,,
"USW00014739","BOSTON, MA US","2017-05-10","9.17",,"0.00","0.0","50","55","47","  110","   90","16.1","18.1",,,,,,,,
"USW00014739","BOSTON, MA US","2017-05-11","10.29",,"0.00","0.0","51","54","48","   90","   90","18.1","21.9",,,,,,,,
"USW00014739","BOSTON, MA US","2017-05-12","8.28",,"0.01","0.0","49","53","47","   80","   90","16.1","19.9","    1",,,,,,,
"USW00014739","BOSTON, MA US","2017-05-13","11.86",,"0.02","0.0","49","53","45","   90","   60","21.0","23.9",,,,,,,,
"USW00014739","BOSTON, MA US","2017-05-14","17.90",,"0.95","0.0","48","51","46","   20","   30","25.9","35.1","    1",,,,,,,
"USW00014739","BOSTON, MA US","2017-05-15","14.32",,"0.07","0.0","51","61","47","  350","  340","25.9","35.1",,,,,,,,
"USW00014739","BOSTON, MA US","2017-05-16","12.30",,"0.00","0.0","65","81","55","  300","  300","19.9","25.9",,,,,,,,
"USW00014739","BOSTON, MA US","2017-05-17","10.74",,"0.00","0.0","75","92","60","  220","  230","23.0","30.0",,,,,,,,
"USW00014739","BOSTON, MA US","2017-05-18","14.76",,"0.05","0.0","84","95","71","  270","  270","31.1","42.1",,,"    1",,,,,
"USW00014739","BOSTON, MA US","2017-05-19","15.88",,"0.01","0.0","80","90","58","  340","  290","25.1","33.1",,,"    1",,,,"    1",
"USW00014739","BOSTON, MA US","2017-05-20","10.96",,"0.00","0.0","58","59","52","   90","   90","19.9","23.9",,,,,,,,
"USW00014739","BOSTON, MA US","2017-05-21","10.51",,"0.00","0.0","56","61","48","  110","  100","16.1","19.9",,,,,,,,
"USW00014739","BOSTON, MA US","2017-05-22","8.05",,"0.12","0.0","54","56","50","  180","  180","17.0","19.9","    1",,,,,,,
"USW00014739","BOSTON, MA US","2017-05-23","6.49",,"0.00","0.0","57","68","53","  350","  350","15.0","19.9","    1",,,,,,,
"USW00014739","BOSTON, MA US","2017-05-24","5.82",,"0.00","0.0","59","64","54","  100","   90","12.1","15.0",,,,,,,,
"USW00014739","BOSTON, MA US","2017-05-25","14.99",,"0.63","0.0","53","55","50","   60","   50","23.9","29.1","    1",,"    1",,,,,
"USW00014739","BOSTON, MA US","2017-05-26","10.29",,"0.55","0.0","53","60","49","   10","   10","23.0","28.0","    1",,"    1",,,,,
"USW00014739","BOSTON, MA US","2017-05-27","9.17",,"0.00","0.0","56","61","53","  110","  100","17.0","19.9",,,,,,,,
"USW00014739","BOSTON, MA US","2017-05-28","8.05",,"0.00","0.0","58","67","54","   80","   80","17.0","19.0",,,,,,,,
"USW00014739","BOSTON, MA US","2017-05-29","10.51",,"0.05","0.0","53","54","49","   80","   90","17.0","19.9","    1",,,,,,,
"USW00014739","BOSTON, MA US","2017-05-30","7.16",,"0.00","0.0","51","59","49","  170","  170","15.0","19.0",,,,,,,,
"USW00014739","BOSTON, MA US","2017-05-31","7.83",,"0.06","0.0","59","68","54","  240","  240","21.0","25.9",,,,,,,,
"USW00014739","BOSTON, MA US","2017-06-01","9.84",,"0.16","0.0","67","79","56","  290","  270","29.1","46.1",,,,,,,,
"USW00014739","BOSTON, MA US","2017-06-02","13.65",,"0.01","0.0","65","72","51","  290","  260","23.0","33.1",,,,,,,,
"USW00014739","BOSTON, MA US","2017-06-03","10.51",,"0.00","0.0","61","69","52","  320","  310","18.1","25.9",,,,,,,,
"USW00014739","BOSTON, MA US","2017-06-04","9.84",,"0.18","0.0","62","70","54","  220","  220","17.0","21.9","    1",,,,,,,
"USW00014739","BOSTON, MA US","2017-06-05","15.88",,"0.59","0.0","56","57","52","   40","   40","25.9","34.0","    1",,,,,,,
"USW00014739","BOSTON, MA US","2017-06-06","16.78",,"0.80","0.0","50","52","47","   40","   50","29.1","38.0","    1",,,,,,,
"USW00014739","BOSTON, MA US","2017-06-07","8.05",,"0.04","0.0","54","62","50","  330","  330","15.0","19.9","    1",,,,,,,
"USW00014739","BOSTON, MA US","2017-06-08","7.61",,"0.00","0.0","61","71","51","  100","  100","17.0","21.0",,,,,,,"    1",
"USW00014739","BOSTON, MA US","2017-06-09","10.07",,"0.00","0.0","63","79","55","  360","  360","21.9","29.1",,,,,,,,
"USW00014739","BOSTON, MA US","2017-06-10","11.41",,"0.00","0.0","73","85","61","  230","  250","19.9","25.9",,,,,,,,
"USW00014739","BOSTON, MA US","2017-06-11","14.32",,"0.00","0.0","79","92","66","  230","  250","25.9","36.0",,,,,,,,
"USW00014739","BOSTON, MA US","2017-06-12","10.96",,"0.00","0.0","84","95","71","  230","  250","19.9","25.1",,,,,,,,
"USW00014739","BOSTON, MA US","2017-06-13","10.51",,"0.53","0.0","85","95","72","  310","  310","31.1","42.9",,,"    1",,,,,
"USW00014739","BOSTON, MA US","2017-06-14","10.51",,"0.00","0.0","71","73","59","  100","  100","16.1","19.9",,,,,,,,
"USW00014739","BOSTON, MA US","2017-06-15","11.63",,"0.00","0.0","64","75","57","  200","  210","19.9","23.0",,,,,,,,
"USW00014739","BOSTON, MA US","2017-06-16","10.29",,"2.13","0.0","64","71","57","  110","  170","17.0","21.0","    1",,,,,,,
"USW00014739","BOSTON, MA US","2017-06-17","4.92",,"0.02","0.0","61","69","58","  200","   90","8.9","11.0","    1","    1",,,,,,
"USW00014739","BOSTON, MA US","2017-06-18","13.20",,"0.00","0.0","72","84","68","  200","  210","21.9","32.0",,,,,,,,
"USW00014739","BOSTON, MA US","2017-06-19","15.88",,"0.03","0.0","75","85","70","  200","  200","25.9","35.1","    1",,,,,,,
"USW00014739","BOSTON, MA US","2017-06-20","13.87",,"0.13","0.0","76","86","68","  240","  260","25.1","36.0","    1",,,,,,,
"USW00014739","BOSTON, MA US","2017-06-21","12.75",,"0.00","0.0","76","84","67","  250","  250","23.9","30.0",,,,,,,,
"USW00014739","BOSTON, MA US","2017-06-22","8.28",,"0.00","0.0","74","84","65","  270","  260","17.0","21.0",,,,,,,,
"USW00014739","BOSTON, MA US","2017-06-23","12.08",,"0.00","0.0","76","90","65","  190","  190","25.9","31.1",,,"    1",,,,,
"USW00014739","BOSTON, MA US","2017-06-24","12.97",,"0.08","0.0","76","88","71","  270","  290","23.9","32.0","    1",,,,,,,
"USW00014739","BOSTON, MA US","2017-06-25","10.51",,"0.00","0.0","77","85","65","  290","  280","29.1","36.0",,,,,,,,
"USW00014739","BOSTON, MA US","2017-06-26","11.41",,"0.00","0.0","71","80","62","  230","  230","21.9","25.9",,,,,,,,
"USW00014739","BOSTON, MA US","2017-06-27","9.62",,"0.08","0.0","68","77","58","  260","  270","31.1","38.9",,,"    1",,,,,
"USW00014739","BOSTON, MA US","2017-06-28","10.96",,"0.00","0.0","67","79","58","  280","  280","15.0","21.9",,,,,,,,
"USW00014739","BOSTON, MA US","2017-06-29","12.53",,"0.00","0.0","71","79","63","  210","  220","18.1","25.9",,,,,,,,
"USW00014739","BOSTON, MA US","2017-06-30","13.42",,"0.07","0.0","74","84","68","  220","  220","21.0","25.9","    1",,,,,,,
"USW00014739","BOSTON, MA US","2017-07-01","13.87",,"0.11","0.0","76","88","69","  190","  190","28.0","35.1","    1",,,,,,,
"USW00014739","BOSTON, MA US","2017-07-02","11.41",,"0.00","0.0","79","90","71","  260","  260","23.0","30.0",,,,,,,,
"USW00014739","BOSTON, MA US","2017-07-03","12.97",,"0.00","0.0","80","87","71","  260","  260","23.0","30.0",,,,,,,,
"USW00014739","BOSTON, MA US","2017-07-04","6.26",,"0.00","0.0","76","82","67","  110","  290","12.1","16.1",,,,,,,,
"USW00014739","BOSTON, MA US","2017-07-05","8.50",,"0.00","0.0","71","79","62","  110","  110","18.1","19.9",,,,,,,,
"USW00014739","BOSTON, MA US","2017-07-06","9.62",,"0.00","0.0","71","83","61","  190","  190","17.0","21.0",,,,,,,,
"USW00014739","BOSTON, MA US","2017-07-07","8.28",,"0.30","0.0","67","70","62","   60","   60","18.1","23.0","    1",,,,,,,
"USW00014739","BOSTON, MA US","2017-07-08","9.17",,"0.40","0.0","71","87","63","  300","  300","21.0","28.0","    1",,"    1",,,,,
"USW00014739","BOSTON, MA US","2017-07-09","11.86",,"0.00","0.0","74","83","66","  260","  270","18.1","30.0",,,,,,,,
"USW00014739","BOSTON, MA US","2017-07-10","12.53",,"0.00","0.0","77","87","65","  210","  230","21.9","30.0",,,,,,,,
"USW00014739","BOSTON, MA US","2017-07-11","8.05",,"0.17","0.0","73","83","67","  210","  270","17.0","21.9","    1",,,,,,"    1",
"USW00014739","BOSTON, MA US","2017-07-12","7.61",,"1.33","0.0","76","82","69","  100","  100","17.0","19.9","    1",,"    1",,,,"    1",
"USW00014739","BOSTON, MA US","2017-07-13","10.51",,"0.14","0.0","66","70","58","   30","  360","21.0","23.9","    1","    1",,,,,,
"USW00014739","BOSTON, MA US","2017-07-14","7.38",,"0.00","0.0","62","67","60","   90","  110","13.0","17.0",,,,,,,,
"USW00014739","BOSTON, MA US","2017-07-15","6.71",,"0.00","0.0","66","73","62","  110","  110","15.0","16.1",,,,,,,,
"USW00014739","BOSTON, MA US","2017-07-16","9.62",,"0.00","0.0","74","81","69","  110","  110","18.1","21.0",,,,,,,,
"USW00014739","BOSTON, MA US","2017-07-17","8.50",,"0.00","0.0","76","83","68","  180","  180","15.0","19.0",,,,,,,,
"USW00014739","BOSTON, MA US","2017-07-18","7.83",,"0.12","0.0","74","82","68","  160","  180","18.1","23.9","    1",,,,,,"    1",
"USW00014739","BOSTON, MA US","2017-07-19","8.95",,"0.00","0.0","79","93","72","  240","  260","21.0","32.0",,,,,,,,
"USW00014739","BOSTON, MA US","2017-07-20","7.61",,"0.00","0.0","84","92","71","  230","  220","18.1","25.9",,,,,,,,
"USW00014739","BOSTON, MA US","2017-07-21","10.29",,"0.00","0.0","81","91","73","  270","  250","19.9","29.1",,,,,,,,
"USW00014739","BOSTON, MA US","2017-07-22","7.61",,"0.00","0.0","78","83","73","  270","  290","16.1","19.9",,,,,,,,
"USW00014739","BOSTON, MA US","2017-07-23","11.63",,"0.00","0.0","71","77","64","   40","   40","23.9","33.1",,,,,,,,
"USW00014739","BOSTON, MA US","2017-07-24","13.65",,"1.41","0.0","62","65","57","   90","   40","25.1","30.0","    1",,,,,,,
"USW00014739","BOSTON, MA US","2017-07-25","8.28",,"0.01","0.0","60","65","56","   20","   20","16.1","19.0","    1",,,,,,,
"USW00014739","BOSTON, MA US","2017-07-26","8.28",,"0.00","0.0","67","77","59","  180","  190","15.0","18.1",,,,,,,,
"USW00014739","BOSTON, MA US","2017-07-27","12.30",,"0.04","0.0","67","75","63","  230","  250","19.9","25.1","    1",,,,,,,
"USW00014739","BOSTON, MA US","2017-07-28","7.83",,"0.00","0.0","72","82","66","  120","  330","15.0","19.0",,,,,,,,
"USW00014739","BOSTON, MA US","2017-07-29","13.87",,"0.00","0.0","68","71","60","   40","   40","23.0","28.0",,,,,,,,
"USW00014739","BOSTON, MA US","2017-07-30","10.07",,"0.00","0.0","66","73","60","   80","  100","16.1","19.9",,,,,,,,
"USW00014739","BOSTON, MA US","2017-07-31","8.50"," 1803","0.00","0.0","70","80","61","  190","  180","19.9","21.9",,,,,,,,
"USW00014739","BOSTON, MA US","2017-08-01","7.61",,"0.00","0.0","74","80","67","  110","  120","15.0","18.1",,,,,,,,
"USW00014739","BOSTON, MA US","2017-08-02","8.50",,"0.96","0.0","74","81","68","  310","  340","31.1","40.9","    1",,"    1",,,,"    1",
"USW00014739","BOSTON, MA US","2017-08-03","10.07",,"0.00","0.0","74","84","66","  190","  180","18.1","21.0",,,,,,,,
"USW00014739","BOSTON, MA US","2017-08-04","10.07",,"0.00","0.0","75","85","68","  200","  190","19.9","23.9",,,,,,,,
"USW00014739","BOSTON, MA US","2017-08-05","9.84",,"0.16","0.0","72","77","67","  180","  180","19.9","23.9","    1",,,,,,,
"USW00014739","BOSTON, MA US","2017-08-06","14.09",,"0.00","0.0","71","79","63","  270","  280","23.0","32.0",,,,,,,,
"USW00014739","BOSTON, MA US","2017-08-07","9.62",,"0.00","0.0","71","78","64","  220","  220","19.9","28.0",,,,,,,"    1",
"USW00014739","BOSTON, MA US","2017-08-08","8.28",,"0.00","0.0","67","75","62","  140","  140","14.1","15.0","    1",,,,,,,
"USW00014739","BOSTON, MA US","2017-08-09","8.50",,"0.00","0.0","73","85","65","  230","  240","16.1","23.0",,,,,,,,
"USW00014739","BOSTON, MA US","2017-08-10","8.50",,"0.00","0.0","74","82","66","  110","  110","19.9","23.0",,,,,,,,
"USW00014739","BOSTON, MA US","2017-08-11","9.62",,"0.00","0.0","71","77","63","  100","  100","18.1","21.9",,,,,,,,
"USW00014739","BOSTON, MA US","2017-08-12","8.95",,"0.10","0.0","68","76","63","  220","  220","16.1","21.9",,,,,,,,
"USW00014739","BOSTON, MA US","2017-08-13","10.07",,"0.00","0.0","76","86","70","  280","  290","18.1","27.1",,,,,,,,
"USW00014739","BOSTON, MA US","2017-08-14","5.82",,"0.00","0.0","72","78","63","  100","  120","13.0","16.1",,,,,,,,
"USW00014739","BOSTON, MA US","2017-08-15","8.95",,"0.00","0.0","73","80","66","  190","  210","17.0","25.1","    1",,,,,,,
"USW00014739","BOSTON, MA US","2017-08-16","10.51",,"0.00","0.0","75","85","66","  320","  330","19.9","25.1","    1",,,,,,"    1",
"USW00014739","BOSTON, MA US","2017-08-17","7.83",,"0.00","0.0","73","83","63","  210","  210","16.1","19.0",,,,,,,"    1",
"USW00014739","BOSTON, MA US","2017-08-18","10.74",,"0.24","0.0","72","81","65","  190","  200","23.0","28.0","    1",,,,,,,
"USW00014739","BOSTON, MA US","2017-08-19","6.26",,"0.01","0.0","70","74","65","   90","   90","16.1","19.0","    1","    1",,,,,"    1",
"USW00014739","BOSTON, MA US","2017-08-20","10.74",,"0.00","0.0","75","85","72","  310","  300","19.9","25.9",,,,,,,,
"USW00014739","BOSTON, MA US","2017-08-21","9.62",,"0.00","0.0","77","87","69","  240","  250","17.0","23.0",,,,,,,,
"USW00014739","BOSTON, MA US","2017-08-22","12.75",,"0.00","0.0","79","91","70","  200","  220","23.9","30.0",,,,,,,,
"USW00014739","BOSTON, MA US","2017-08-23","12.30",,"0.04","0.0","78","84","69","  210","  200","21.9","29.1","    1",,,,,,,
"USW00014739","BOSTON, MA US","2017-08-24","7.83",,"0.00","0.0","72","81","64","  270","  300","17.0","23.0",,,,,,,,
"USW00014739","BOSTON, MA US","2017-08-25","7.83",,"0.00","0.0","68","76","63","  320","  310","14.1","19.9",,,,,,,,
"USW00014739","BOSTON, MA US","2017-08-26","7.61",,"0.00","0.0","67","74","60","  110","  280","16.1","23.0",,,,,,,,
"USW00014739","BOSTON, MA US","2017-08-27","7.61",,"0.00","0.0","65","71","58","   90","   90","15.0","19.9",,,,,,,,
"USW00014739","BOSTON, MA US","2017-08-28","6.71",,"0.00","0.0","65","72","57","   70","   80","14.1","18.1",,,,,,,,
"USW00014739","BOSTON, MA US","2017-08-29","7.38",,"0.00","0.0","63","68","58","   60","   90","14.1","17.0",,,,,,,,
"USW00014739","BOSTON, MA US","2017-08-30","9.17",,"0.07","0.0","65","72","59","   30","   40","16.1","21.9",,,,,,,,
"USW00014739","BOSTON, MA US","2017-08-31","12.08",,"0.00","0.0","68","79","60","  320","  320","21.9","28.0",,,,,,,,
"USW00014739","BOSTON, MA US","2017-09-01","14.76",,"0.00","0.0","62","69","53","  290","  290","23.0","32.0",,,,,,,,
"USW00014739","BOSTON, MA US","2017-09-02","9.84",,"0.00","0.0","60","68","53","  120","  300","15.0","21.0",,,,,,,,
"USW00014739","BOSTON, MA US","2017-09-03","12.97",,"0.28","0.0","60","64","57","  120","  290","28.0","36.9","    1",,,,,,"    1",
"USW00014739","BOSTON, MA US","2017-09-04","13.87",,"0.00","0.0","66","81","58","  220","  250","21.9","30.0",,,,,,,,
"USW00014739","BOSTON, MA US","2017-09-05","17.00",,"0.00","0.0","74","88","65","  200","  200","23.9","33.1",,,,,,,,
"USW00014739","BOSTON, MA US","2017-09-06","8.28",,"0.22","0.0","70","79","62","  320","  310","21.0","28.0","    1",,"    1",,,,,
"USW00014739","BOSTON, MA US","2017-09-07","10.74",,"0.60","0.0","66","76","60","  290","  260","23.0","34.0","    1",,,,,,,
"USW00014739","BOSTON, MA US","2017-09-08","10.29",,"0.00","0.0","65","74","59","  290","  260","16.1","21.9",,,,,,,,
"USW00014739","BOSTON, MA US","2017-09-09","8.28",,"0.01","0.0","62","68","55","  330","  300","14.1","18.1",,,,,,,,
"USW00014739","BOSTON, MA US","2017-09-10","8.72",,"0.00","0.0","62","69","56","  360","   10","16.1","21.0",,,,,,,,
"USW00014739","BOSTON, MA US","2017-09-11","9.84",,"0.00","0.0","66","80","55","  300","  320","15.0","19.9",,,,,,,,
"USW00014739","BOSTON, MA US","2017-09-12","8.50",,"0.00","0.0","72","86","61","  250","  260","19.9","23.0",,,,,,,,
"USW00014739","BOSTON, MA US","2017-09-13","8.50",,"0.03","0.0","71","78","64","  110","  240","15.0","21.9",,,"    1",,,,,
"USW00014739","BOSTON, MA US","2017-09-14","11.18",,"0.33","0.0","74","84","67","  220","  220","40.9","66.0","    1",,"    1",,,,"    1",
"USW00014739","BOSTON, MA US","2017-09-15","6.93",,"0.21","0.0","71","77","66","   30","   70","15.0","18.1","    1",,,,,,,
"USW00014739","BOSTON, MA US","2017-09-16","4.25",,"0.00","0.0","67","73","62","   90","  100","8.9","11.0","    1","    1",,,,,,
"USW00014739","BOSTON, MA US","2017-09-17","4.47",,"0.00","0.0","65","73","61","  110","  110","13.0","14.1","    1","    1",,,,,"    1",
"USW00014739","BOSTON, MA US","2017-09-18","6.71",,"0.00","0.0","65","68","63","   40","   60","13.0","15.0","    1","    1",,,,,,
"USW00014739","BOSTON, MA US","2017-09-19","13.65",,"0.04","0.0","64","66","63","   30","   30","21.9","25.1","    1","    1",,,,,,
"USW00014739","BOSTON, MA US","2017-09-20","20.13",,"0.27","0.0","66","72","63","   20","   40","28.0","36.0","    1",,,,,,,
"USW00014739","BOSTON, MA US","2017-09-21","23.04",,"0.00","0.0","70","72","63","   20","   30","32.0","44.1",,,,,,,,
"USW00014739","BOSTON, MA US","2017-09-22","22.15",,"0.16","0.0","61","63","57","   20","   10","31.1","38.0","    1",,,,,,,
"USW00014739","BOSTON, MA US","2017-09-23","8.95",,"0.03","0.0","64","76","60","   20","   10","21.9","27.1","    1","    1",,,,,,
"USW00014739","BOSTON, MA US","2017-09-24","3.13",,"0.00","0.0","68","79","61","  110","  140","13.0","16.1",,,,,,,,
"USW00014739","BOSTON, MA US","2017-09-25","4.70",,"0.00","0.0","71","78","64","  100","  100","13.0","15.0","    1","    1",,,,,,
"USW00014739","BOSTON, MA US","2017-09-26","4.92",,"0.00","0.0","69","80","63","  110","  110","12.1","13.0","    1","    1",,,,,,
"USW00014739","BOSTON, MA US","2017-09-27","8.50",,"0.00","0.0","74","86","65","  190","  180","16.1","21.0",,,,,,,,
"USW00014739","BOSTON, MA US","2017-09-28","13.20",,"0.00","0.0","75","78","57","  340","  330","25.1","31.1",,,,,,,,
"USW00014739","BOSTON, MA US","2017-09-29","9.40",,"0.00","0.0","59","68","52","  320","  320","15.0","19.9",,,,,,,,
"USW00014739","BOSTON, MA US","2017-09-30","10.51",,"1.55","0.0","56","59","50","   30","   40","25.9","36.0","    1",,"    1",,,,"    1",
"USW00014739","BOSTON, MA US","2017-10-01","8.28",,"0.00","0.0","55","66","47","  300","  320","13.0","17.0",,,,,,,,
"USW00014739","BOSTON, MA US","2017-10-02","8.50",,"0.00","0.0","59","66","51","   90","   90","16.1","18.1",,,,,,,"    1",
"USW00014739","BOSTON, MA US","2017-10-03","8.95",,"0.00","0.0","58","65","51","  220","  210","19.9","23.0",,,,,,,,
"USW00014739","BOSTON, MA US","2017-10-04","15.88",,"0.00","0.0","62","77","53","  230","  240","25.1","33.1",,,,,,,,
"USW00014739","BOSTON, MA US","2017-10-05","10.74",,"0.00","0.0","70","80","64","  230","  240","23.9","31.1",,,,,,,,
"USW00014739","BOSTON, MA US","2017-10-06","6.26",,"0.00","0.0","69","78","60","  320","  330","15.0","21.9",,,,,,,"    1",
"USW00014739","BOSTON, MA US","2017-10-07","8.95",,"0.00","0.0","66","76","60","  200","  200","18.1","21.9",,,,,,,,
"USW00014739","BOSTON, MA US","2017-10-08","13.87",,"0.11","0.0","71","75","68","  210","  200","23.0","32.0","    1",,,,,,,
"USW00014739","BOSTON, MA US","2017-10-09","10.96",,"0.27","0.0","71","75","67","  190","  190","25.1","34.0","    1","    1",,,,,,
"USW00014739","BOSTON, MA US","2017-10-10","10.74",,"0.00","0.0","74","79","65","  290","  300","17.0","23.9",,,,,,,,
"USW00014739","BOSTON, MA US","2017-10-11","10.29",,"0.01","0.0","65","68","57","   50","   50","21.9","28.0",,,,,,,,
"USW00014739","BOSTON, MA US","2017-10-12","13.65",,"0.00","0.0","56","58","48","   50","   60","23.0","28.0",,,,,,,,
"USW00014739","BOSTON, MA US","2017-10-13","10.51",,"0.00","0.0","55","62","47","  100","  100","19.9","23.0",,,,,,,,
"USW00014739","BOSTON, MA US","2017-10-14","3.13",,"0.10","0.0","60","64","57","  120","  120","8.1","8.9","    1","    1",,,,,,
"USW00014739","BOSTON, MA US","2017-10-15","13.42",,"0.00","0.0","65","75","59","  220","  220","28.0","36.9","    1","    1",,,,,,
"USW00014739","BOSTON, MA US","2017-10-16","13.65",,"0.00","0.0","63","70","44","  320","  330","21.0","29.1",,,,,,,"    1",
"USW00014739","BOSTON, MA US","2017-10-17","10.29",,"0.00","0.0","48","58","40","  220","  230","17.0","25.9",,,,,,,,
"USW00014739","BOSTON, MA US","2017-10-18","9.40",,"0.00","0.0","57","72","47","  230","  240","18.1","23.0",,,,,,,,
"USW00014739","BOSTON, MA US","2017-10-19","13.20",,"0.00","0.0","61","74","52","  210","  210","23.9","29.1","    1",,,,,,,
"USW00014739","BOSTON, MA US","2017-10-20","12.30",,"0.00","0.0","63","71","58","  290","  300","19.9","25.9",,,,,,,"    1",
"USW00014739","BOSTON, MA US","2017-10-21","6.71",,"0.00","0.0","64","78","51","  270","  260","13.0","19.9",,,,,,,,
"USW00014739","BOSTON, MA US","2017-10-22","4.70",,"0.00","0.0","61","66","54","   80","   80","14.1","16.1",,,,,,,,
"USW00014739","BOSTON, MA US","2017-10-23","4.03",,"0.00","0.0","56","64","54","   70","   70","10.1","11.0","    1","    1",,,,,,
"USW00014739","BOSTON, MA US","2017-10-24","18.57",,"0.07","0.0","66","75","62","  170","  180","32.0","42.1","    1",,,,,,,
"USW00014739","BOSTON, MA US","2017-10-25","8.50",,"1.29","0.0","67","70","58","  170","  170","21.9","33.1","    1",,"    1",,,,,
"USW00014739","BOSTON, MA US","2017-10-26","12.75",,"0.35","0.0","59","62","49","  290","  280","25.9","38.0","    1",,,,,,,
"USW00014739","BOSTON, MA US","2017-10-27","10.96",,"0.00","0.0","53","62","47","  260","  260","21.9","27.1",,,,,,,,
"USW00014739","BOSTON, MA US","2017-10-28","8.72",,"0.00","0.0","56","67","46","  190","  190","18.1","21.9",,,,,,,"    1",
